client_phone,session_id,sender_type,type,message,content,created_at,is_mock
5493418277249,5493418277249,ai,ai,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,2026-06-23 12:38:26,true
5493418277249,5493418277249,human,human,"Dale, quedo atento.","Dale, quedo atento.",2026-06-23 12:39:27,true
5493418277249,5493418277249,ai,ai,Ya quedo registrado. Te aviso apenas tengamos respuesta.,Ya quedo registrado. Te aviso apenas tengamos respuesta.,2026-06-23 12:40:16,true
5493419686914,5493419686914,ai,ai,"Hola El Trago Perfecto, paso a revisar tu pedido P-00090 de Bonaqua Sin gas 1,5L x6.","Hola El Trago Perfecto, paso a revisar tu pedido P-00090 de Bonaqua Sin gas 1,5L x6.",2026-06-21 09:36:06,true
5493419686914,5493419686914,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 09:37:02,true
5493419686914,5493419686914,ai,ai,Te confirmo que el pedido P-00090 fue registrado correctamente por 188746.75.,Te confirmo que el pedido P-00090 fue registrado correctamente por 188746.75.,2026-06-21 09:38:26,true
5493419686914,5493419686914,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 09:39:49,true
5493513952681,5493513952681,ai,ai,"Hola Bebidas de la Sierra, paso a revisar tu pedido P-00068 de Schweppes Pomelo Zero 1,5L x6.","Hola Bebidas de la Sierra, paso a revisar tu pedido P-00068 de Schweppes Pomelo Zero 1,5L x6.",2026-06-22 11:36:06,true
5493513952681,5493513952681,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 11:37:16,true
5493513952681,5493513952681,ai,ai,Te confirmo que el pedido P-00068 fue registrado correctamente por 77776.20.,Te confirmo que el pedido P-00068 fue registrado correctamente por 77776.20.,2026-06-22 11:38:27,true
5493513952681,5493513952681,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 11:39:25,true
5493514079279,5493514079279,ai,ai,"Hola Bebidas La Nueva, vi que tenes un pedido abierto por Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2 y queria ayudarte a cerrarlo.","Hola Bebidas La Nueva, vi que tenes un pedido abierto por Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2 y queria ayudarte a cerrarlo.",2026-06-23 09:36:06,true
5493514079279,5493514079279,human,human,"Buen dia, pasame detalle de ese pedido por favor.","Buen dia, pasame detalle de ese pedido por favor.",2026-06-23 09:37:54,true
5493514079279,5493514079279,ai,ai,Te confirmo que el pedido P-00157 sigue en curso por un total de 169764.94. Si queres te lo dejo cerrado hoy.,Te confirmo que el pedido P-00157 sigue en curso por un total de 169764.94. Si queres te lo dejo cerrado hoy.,2026-06-23 09:39:09,true
5493514079279,5493514079279,human,human,"Dale, mandamelo asi.","Dale, mandamelo asi.",2026-06-23 09:40:11,true
5493514079279,5493514079279,ai,ai,"Genial, te lo dejo confirmado y en preparacion.","Genial, te lo dejo confirmado y en preparacion.",2026-06-23 09:41:15,true
5493515971311,5493515971311,ai,ai,"Hola La Barra de Bebidas, paso a revisar tu pedido P-00048 de Sprite Zero 2,25L x6.","Hola La Barra de Bebidas, paso a revisar tu pedido P-00048 de Sprite Zero 2,25L x6.",2026-06-21 13:36:06,true
5493515971311,5493515971311,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 13:37:14,true
5493515971311,5493515971311,ai,ai,Te confirmo que el pedido P-00048 fue registrado correctamente por 130433.56.,Te confirmo que el pedido P-00048 fue registrado correctamente por 130433.56.,2026-06-21 13:38:32,true
5493515971311,5493515971311,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 13:39:10,true
5493516216782,5493516216782,ai,ai,"Hola La Cerveza de la Casa, paso a revisar tu pedido P-00096 de Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6.","Hola La Cerveza de la Casa, paso a revisar tu pedido P-00096 de Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6.",2026-06-21 12:36:06,true
5493516216782,5493516216782,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 12:36:52,true
5493516216782,5493516216782,ai,ai,Te confirmo que el pedido P-00096 fue registrado correctamente por 51420.63.,Te confirmo que el pedido P-00096 fue registrado correctamente por 51420.63.,2026-06-21 12:38:11,true
5493516216782,5493516216782,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 12:39:19,true
5493517304254,5493517304254,ai,ai,"Hola Bebidas del Mercado, paso a revisar tu pedido P-00060 de Sprite Zero Lata 354ml x6.","Hola Bebidas del Mercado, paso a revisar tu pedido P-00060 de Sprite Zero Lata 354ml x6.",2026-06-21 09:36:06,true
5493517304254,5493517304254,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 09:37:55,true
5493517304254,5493517304254,ai,ai,Te confirmo que el pedido P-00060 fue registrado correctamente por 131641.53.,Te confirmo que el pedido P-00060 fue registrado correctamente por 131641.53.,2026-06-21 09:38:47,true
5493517304254,5493517304254,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 09:40:01,true
5493517632424,5493517632424,ai,ai,"Hola Distribuidora El Oasis, paso a revisar tu pedido P-00141 de Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2.","Hola Distribuidora El Oasis, paso a revisar tu pedido P-00141 de Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2.",2026-06-22 12:36:06,true
5493517632424,5493517632424,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 12:37:22,true
5493517632424,5493517632424,ai,ai,Te confirmo que el pedido P-00141 fue registrado correctamente por 80150.22.,Te confirmo que el pedido P-00141 fue registrado correctamente por 80150.22.,2026-06-22 12:38:29,true
5493517632424,5493517632424,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 12:39:56,true
5493518648263,5493518648263,ai,ai,"Hola Bebidas de la Tarde, paso a revisar tu pedido P-00093 de Sprite 2,25L x6.","Hola Bebidas de la Tarde, paso a revisar tu pedido P-00093 de Sprite 2,25L x6.",2026-06-22 13:36:06,true
5493518648263,5493518648263,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 13:37:59,true
5493518648263,5493518648263,ai,ai,Te confirmo que el pedido P-00093 fue registrado correctamente por 105859.00.,Te confirmo que el pedido P-00093 fue registrado correctamente por 105859.00.,2026-06-22 13:39:12,true
5493518648263,5493518648263,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 13:40:37,true
5493519107005,5493519107005,ai,ai,"Hola Bebidas de la Fiesta, paso a revisar tu pedido P-00144 de Aquarius Uva 1,5L x6.","Hola Bebidas de la Fiesta, paso a revisar tu pedido P-00144 de Aquarius Uva 1,5L x6.",2026-06-21 11:36:06,true
5493519107005,5493519107005,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 11:37:40,true
5493519107005,5493519107005,ai,ai,Te confirmo que el pedido P-00144 fue registrado correctamente por 42567.48.,Te confirmo que el pedido P-00144 fue registrado correctamente por 42567.48.,2026-06-21 11:38:23,true
5493519107005,5493519107005,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 11:39:52,true
5493582132179,5493582132179,ai,ai,"Hola El Sabor del Norte, paso a revisar tu pedido P-00032 de Aquarius Uva 2,25L x6.","Hola El Sabor del Norte, paso a revisar tu pedido P-00032 de Aquarius Uva 2,25L x6.",2026-06-22 13:36:06,true
5493582132179,5493582132179,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 13:37:39,true
5493582132179,5493582132179,ai,ai,Te confirmo que el pedido P-00032 fue registrado correctamente por 126983.47.,Te confirmo que el pedido P-00032 fue registrado correctamente por 126983.47.,2026-06-22 13:39:03,true
5493582132179,5493582132179,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 13:39:50,true
5493582639964,5493582639964,ai,ai,"Hola Distribuidora El Cielo, paso a revisar tu pedido P-00102 de Sprite Zero 2,25L x6.","Hola Distribuidora El Cielo, paso a revisar tu pedido P-00102 de Sprite Zero 2,25L x6.",2026-06-21 10:36:06,true
5493582639964,5493582639964,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 10:36:54,true
5493582639964,5493582639964,ai,ai,Te confirmo que el pedido P-00102 fue registrado correctamente por 91279.59.,Te confirmo que el pedido P-00102 fue registrado correctamente por 91279.59.,2026-06-21 10:37:45,true
5493582639964,5493582639964,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 10:38:25,true
5493582641213,5493582641213,ai,ai,"Hola La Cerveza de Córdoba, vi que tenes un pedido abierto por Cepita Durazno 200ml x6 + Cepita Naranja 200ml x6 y queria ayudarte a cerrarlo.","Hola La Cerveza de Córdoba, vi que tenes un pedido abierto por Cepita Durazno 200ml x6 + Cepita Naranja 200ml x6 y queria ayudarte a cerrarlo.",2026-06-23 02:36:06,true
5493582641213,5493582641213,human,human,"Hola, queria hacer un reclamo por producto roto o derramado.","Hola, queria hacer un reclamo por producto roto o derramado.",2026-06-23 02:37:30,true
5493582641213,5493582641213,ai,ai,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,2026-06-23 02:38:34,true
5493582641213,5493582641213,human,human,"Dale, quedo atento.","Dale, quedo atento.",2026-06-23 02:39:29,true
5493582641213,5493582641213,ai,ai,Ya quedo registrado. Te aviso apenas tengamos respuesta.,Ya quedo registrado. Te aviso apenas tengamos respuesta.,2026-06-23 02:40:26,true
5493587747641,5493587747641,ai,ai,"Hola El Refugio de las Bebidas, vi que tenes un pedido abierto por Cepita Naranja Tentacion Hot Fill 1L x6 y queria ayudarte a cerrarlo.","Hola El Refugio de las Bebidas, vi que tenes un pedido abierto por Cepita Naranja Tentacion Hot Fill 1L x6 y queria ayudarte a cerrarlo.",2026-06-23 11:36:06,true
5493587747641,5493587747641,human,human,"Buen dia, pasame detalle de ese pedido por favor.","Buen dia, pasame detalle de ese pedido por favor.",2026-06-23 11:37:50,true
5493587747641,5493587747641,ai,ai,Te confirmo que el pedido P-00155 sigue en curso por un total de 31062.75. Si queres te lo dejo cerrado hoy.,Te confirmo que el pedido P-00155 sigue en curso por un total de 31062.75. Si queres te lo dejo cerrado hoy.,2026-06-23 11:38:52,true
5493587747641,5493587747641,human,human,"Dale, mandamelo asi.","Dale, mandamelo asi.",2026-06-23 11:40:28,true
5493587747641,5493587747641,ai,ai,"Genial, te lo dejo confirmado y en preparacion.","Genial, te lo dejo confirmado y en preparacion.",2026-06-23 11:41:18,true
5493587905250,5493587905250,ai,ai,"Hola Bebidas del Sur, vi que tenes un pedido abierto por Coca–Cola Original Lata 220ml x6 y queria ayudarte a cerrarlo.","Hola Bebidas del Sur, vi que tenes un pedido abierto por Coca–Cola Original Lata 220ml x6 y queria ayudarte a cerrarlo.",2026-06-23 03:36:06,true
5493587905250,5493587905250,human,human,"Hola, queria hacer un reclamo por demora en la entrega.","Hola, queria hacer un reclamo por demora en la entrega.",2026-06-23 03:37:04,true
5493587905250,5493587905250,ai,ai,Gracias por avisarnos. Ya tomo el caso por error de facturacion y lo escalo para revision.,Gracias por avisarnos. Ya tomo el caso por error de facturacion y lo escalo para revision.,2026-06-23 03:38:31,true
5493587905250,5493587905250,human,human,"Dale, quedo atento.","Dale, quedo atento.",2026-06-23 03:40:14,true
5493587905250,5493587905250,ai,ai,Ya quedo registrado. Te aviso apenas tengamos respuesta.,Ya quedo registrado. Te aviso apenas tengamos respuesta.,2026-06-23 03:40:46,true
5493811657614,5493811657614,ai,ai,"Hola Bebidas del Centro, paso a revisar tu pedido P-00040 de Fanta XBOX Carmesi lata 354ml x6.","Hola Bebidas del Centro, paso a revisar tu pedido P-00040 de Fanta XBOX Carmesi lata 354ml x6.",2026-06-21 10:36:06,true
5493811657614,5493811657614,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 10:37:29,true
5493811657614,5493811657614,ai,ai,Te confirmo que el pedido P-00040 fue registrado correctamente por 96981.06.,Te confirmo que el pedido P-00040 fue registrado correctamente por 96981.06.,2026-06-21 10:38:25,true
5493811657614,5493811657614,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 10:39:22,true
5493812941974,5493812941974,ai,ai,"Hola Bebidas del Sol, paso a revisar tu pedido P-00084 de Fanta Naranja Zero 500ml x6.","Hola Bebidas del Sol, paso a revisar tu pedido P-00084 de Fanta Naranja Zero 500ml x6.",2026-06-21 11:36:06,true
5493812941974,5493812941974,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 11:38:01,true
5493812941974,5493812941974,ai,ai,Te confirmo que el pedido P-00084 fue registrado correctamente por 69179.73.,Te confirmo que el pedido P-00084 fue registrado correctamente por 69179.73.,2026-06-21 11:39:11,true
5493812941974,5493812941974,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 11:39:44,true
5493813520000,5493813520000,ai,ai,"Hola La Cerveza del Sur, paso a revisar tu pedido P-00115 de Schweppes Pomelo Zero 1,5L x6.","Hola La Cerveza del Sur, paso a revisar tu pedido P-00115 de Schweppes Pomelo Zero 1,5L x6.",2026-06-22 10:36:06,true
5493813520000,5493813520000,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 10:36:57,true
5493813520000,5493813520000,ai,ai,Te confirmo que el pedido P-00115 fue registrado correctamente por 99198.63.,Te confirmo que el pedido P-00115 fue registrado correctamente por 99198.63.,2026-06-22 10:38:03,true
5493813520000,5493813520000,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 10:39:29,true
5493814729528,5493814729528,ai,ai,"Hola La Cerveza de la Amistad, paso a revisar tu pedido P-00105 de Coca–Cola Original 1,5L x6 + Fanta 1,5L x6.","Hola La Cerveza de la Amistad, paso a revisar tu pedido P-00105 de Coca–Cola Original 1,5L x6 + Fanta 1,5L x6.",2026-06-22 09:36:06,true
5493814729528,5493814729528,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 09:37:40,true
5493814729528,5493814729528,ai,ai,Te confirmo que el pedido P-00105 fue registrado correctamente por 57132.50.,Te confirmo que el pedido P-00105 fue registrado correctamente por 57132.50.,2026-06-22 09:38:50,true
5493814729528,5493814729528,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 09:40:12,true
5493817404433,5493817404433,ai,ai,"Hola Distribuidora La Alegría, paso a revisar tu pedido P-00087 de Sprite Zero 1,5L x6.","Hola Distribuidora La Alegría, paso a revisar tu pedido P-00087 de Sprite Zero 1,5L x6.",2026-06-22 10:36:06,true
5493817404433,5493817404433,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 10:37:42,true
5493817404433,5493817404433,ai,ai,Te confirmo que el pedido P-00087 fue registrado correctamente por 115819.14.,Te confirmo que el pedido P-00087 fue registrado correctamente por 115819.14.,2026-06-22 10:39:08,true
5493817404433,5493817404433,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 10:40:11,true
5493818437953,5493818437953,ai,ai,"Hola Bebidas y Snacks, paso a revisar tu pedido P-00029 de Sprite 1L x9.","Hola Bebidas y Snacks, paso a revisar tu pedido P-00029 de Sprite 1L x9.",2026-06-21 09:36:06,true
5493818437953,5493818437953,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 09:37:44,true
5493818437953,5493818437953,ai,ai,Te confirmo que el pedido P-00029 fue registrado correctamente por 148538.79.,Te confirmo que el pedido P-00029 fue registrado correctamente por 148538.79.,2026-06-21 09:38:35,true
5493818437953,5493818437953,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 09:39:30,true
5493872845902,5493872845902,ai,ai,"Hola Cerveza y Compañía, paso a revisar tu pedido P-00034 de Schweppes Pomelo Zero 2,25L x6.","Hola Cerveza y Compañía, paso a revisar tu pedido P-00034 de Schweppes Pomelo Zero 2,25L x6.",2026-06-21 12:36:06,true
5493872845902,5493872845902,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 12:37:08,true
5493872845902,5493872845902,ai,ai,Te confirmo que el pedido P-00034 fue registrado correctamente por 190546.20.,Te confirmo que el pedido P-00034 fue registrado correctamente por 190546.20.,2026-06-21 12:38:31,true
5493872845902,5493872845902,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 12:39:10,true
5493874104594,5493874104594,ai,ai,"Hola La Cerveza de la Noche, paso a revisar tu pedido P-00146 de Sprite Zero Lata 354ml x6.","Hola La Cerveza de la Noche, paso a revisar tu pedido P-00146 de Sprite Zero Lata 354ml x6.",2026-06-22 10:36:06,true
5493874104594,5493874104594,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 10:37:15,true
5493874104594,5493874104594,ai,ai,Te confirmo que el pedido P-00146 fue registrado correctamente por 31829.75.,Te confirmo que el pedido P-00146 fue registrado correctamente por 31829.75.,2026-06-22 10:38:33,true
5493874104594,5493874104594,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 10:39:04,true
5493876499570,5493876499570,ai,ai,"Hola La Cerveza de los Sueños, paso a revisar tu pedido P-00149 de Bonaqua 1,5L Sin Gas x6 + Vaso Plastico 350ml.","Hola La Cerveza de los Sueños, paso a revisar tu pedido P-00149 de Bonaqua 1,5L Sin Gas x6 + Vaso Plastico 350ml.",2026-06-21 09:36:06,true
5493876499570,5493876499570,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 09:36:54,true
5493876499570,5493876499570,ai,ai,Te confirmo que el pedido P-00149 fue registrado correctamente por 72985.79.,Te confirmo que el pedido P-00149 fue registrado correctamente por 72985.79.,2026-06-21 09:37:32,true
5493876499570,5493876499570,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 09:38:28,true
5493876914178,5493876914178,ai,ai,"Hola Distribuidora El Trago, paso a revisar tu pedido P-00024 de Sprite 2,25L x6.","Hola Distribuidora El Trago, paso a revisar tu pedido P-00024 de Sprite 2,25L x6.",2026-06-21 11:36:06,true
5493876914178,5493876914178,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 11:37:39,true
5493876914178,5493876914178,ai,ai,Te confirmo que el pedido P-00024 fue registrado correctamente por 184442.36.,Te confirmo que el pedido P-00024 fue registrado correctamente por 184442.36.,2026-06-21 11:38:48,true
5493876914178,5493876914178,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 11:39:53,true
5493876922419,5493876922419,ai,ai,"Hola Bebidas del Encuentro, paso a revisar tu pedido P-00107 de Bonaqua con gas 1,5L x6.","Hola Bebidas del Encuentro, paso a revisar tu pedido P-00107 de Bonaqua con gas 1,5L x6.",2026-06-21 13:36:06,true
5493876922419,5493876922419,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 13:37:10,true
5493876922419,5493876922419,ai,ai,Te confirmo que el pedido P-00107 fue registrado correctamente por 41273.20.,Te confirmo que el pedido P-00107 fue registrado correctamente por 41273.20.,2026-06-21 13:37:48,true
5493876922419,5493876922419,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 13:38:39,true
